adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001635261-19-000016	1635261	MSB FINANCIAL CORP	6035	US	NJ	MILLINGTON	07946	1902 LONG HILL ROAD		(908) 647-4000	US	NJ	MILLINGTON	07946	1902 LONG HILL ROAD		US	MD	000000000			5-SML	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 17:22:00.0	0	1	msbf-20190331.xml	1	
0001635984-19-000019	1635984	NATIONAL WESTERN LIFE GROUP, INC.	6311	US	TX	AUSTIN	78752	C/O NATIONAL WESTERN LIFE INSURANCE CO.	850 EAST ANDERSON LANE	(512) 719-0143	US	TX	AUSTIN	78752	C/O NATIONAL WESTERN LIFE INSURANCE CO.	850 EAST ANDERSON LANE	US	DE	000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 12:43:00.0	0	1	nwlgi2019q110q_htm.xml	1	
0001638833-19-000038	1638833	SURGERY PARTNERS, INC.	8062	US	TN	BRENTWOOD	37027	310 SEVEN SPRINGS WAY	SUITE 500	615-234-5900	US	TN	BRENTWOOD	37027	310 SEVEN SPRINGS WAY	SUITE 500	US	DE	473620923			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:47:00.0	0	1	sgry-20190331.xml	1	
0001640334-19-000805	1516551	EMERALD BIOSCIENCE, INC.	2834	US	CA	LONG BEACH	90803	130 NORTH MARINA DRIVE		(949) 336-3443	US	CA	LONG BEACH	90803	130 NORTH MARINA DRIVE		US	NV	450692882	NEMUS BIOSCIENCE, INC.	20141030	4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-09 19:33:00.0	0	1	embi-20190331.xml	1	
0001644378-19-000020	1644378	RMR GROUP INC.	8742	US	MA	NEWTON	02458	TWO NEWTON PL., 255 WASH. ST., STE. 300		(617) 796-8320	US	MA	NEWTON	02458	TWO NEWTON PL., 255 WASH. ST., STE. 300		US	MD	474122583	RMR GROUP INC.	20150910	2-ACC	0	0930	10-Q	20190331	2019	Q2	20190510	2019-05-10 16:12:00.0	0	1	rmr-20190331.xml	1	
0001651094-19-000038	1651094	ELEVATE CREDIT, INC.	6199	US	TX	FORT WORTH	76109	4150 INTERNATIONAL PLAZA	SUITE 300	817-928-1500	US	TX	FORT WORTH	76109	4150 INTERNATIONAL PLAZA	SUITE 300	US	DE	464714474			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 11:48:00.0	0	1	elvt-20190331.xml	1	
0001651286-19-000024	1651286	STEADFAST APARTMENT REIT III, INC.	6798	US	CA	IRVINE	92612	18100 VON KARMAN AVENUE, SUITE 500		(949) 852-0700	US	CA	IRVINE	92612	18100 VON KARMAN AVENUE, SUITE 500		US	MD	000000000			5-SML	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:43:00.0	0	1	sfas-20190331.xml	1	
0001654954-19-005586	1045942	TRACK GROUP, INC.	3669	US	IL	NAPERVILLE	60563	200 E. 5TH AVENUE SUITE 100		866-260-2010	US	IL	NAPERVILLE	60563	200 E. 5TH AVENUE SUITE 100		US	DE	870543981	SECUREALERT, INC.	20100216	4-NON	0	0930	10-Q	20190331	2019	Q2	20190510	2019-05-09 19:01:00.0	0	1	trck-20190331.xml	1	
0001654954-19-005599	740806	F&M BANK CORP	6022	US	VA	TIMBERVILLE	22853	P.O. BOX 1111		540-896-8941	US	VA	TIMBERVILLE	22853	P. O. BOX 1111		US	VA	541280811			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 09:18:00.0	0	1	fmbm-20190331.xml	1	
0001654954-19-005624	1645469	MONOPAR THERAPEUTICS	2834	US	IL	NORTHBROOK	60062	5 REVERE DRIVE, SUITE 200		6143958936	US	IL	NORTHBROOK	60062	5 REVERE DRIVE, SUITE 200		US	DE	320463781			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 12:11:00.0	0	1	mono-20190331.xml	1	
0001654954-19-005629	1471824	TEUCRIUM COMMODITY TRUST	6221	US	VT	BURLINGTON	05401	THREE MAIN STREET	SUITE 215	802-540-0019	US	VT	BURLINGTON	05401	THREE MAIN STREET	SUITE 215			000000000			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 12:34:00.0	0	1	tct-20190331.xml	1	
0001654954-19-005680	1001316	TG THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10014	2 GANSEVOORT STREET, 9TH FLOOR		(212) 554-4484	US	NY	NEW YORK	10014	2 GANSEVOORT STREET, 9TH FLOOR		US	DE	363898269	MANHATTAN PHARMACEUTICALS INC	20030310	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:01:00.0	0	1	tgtx-20190331.xml	1	
0001654954-19-005682	1431959	TORCHLIGHT ENERGY RESOURCES INC	1311	US	TX	PLANO	75093	5700 W. PLANO PARKWAY, SUITE 3600		(214) 432-8002	US	TX	PLANO	75093	5700 W. PLANO PARKWAY, SUITE 3600		US	NV	743237581	POLE PERFECT STUDIOS, INC.	20080409	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:04:00.0	0	1	trch-20190331.xml	1	
0001654954-19-005686	1083743	FLUX POWER HOLDINGS, INC.	3690	US	CA	VISTA	90281	985 POINSETTIA AVE	SUITE A	877-505-3589	US	CA	VISTA	90281	985 POINSETTIA AVE	SUITE A	US	NV	860931332	LONE PINE HOLDINGS, INC	20090415	4-NON	0	0630	10-Q	20190331	2019	Q3	20190510	2019-05-10 16:08:00.0	0	1	flux-20190331.xml	1	
0001654954-19-005687	33992	KINGSTONE COMPANIES, INC.	6331	US	NY	KINGSTON	12401	15 JOYS LANE		516 374-7600	US	NY	KINGSTON	12401	15 JOYS LANE		US	DE	362476480	DCAP GROUP INC	20050210	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:24:00.0	0	1	kins-20190331.xml	1	
0001661458-19-000025	1661458	HIGHLANDS REIT, INC.	6798	US	IL	CHICAGO	60604	332 S MICHIGAN AVENUE	NINTH FLOOR	312-583-7990	US	IL	CHICAGO	60604	332 S MICHIGAN AVENUE	NINTH FLOOR	US	MD	000000000			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 13:49:00.0	0	1	hri-20190331.xml	1	
0001661920-19-000042	1661920	LONESTAR RESOURCES US INC.	1311	US	TX	FORT WORTH	76107	111 BOLAND STREET, SUITE 300		8175466403	US	TX	FORT WORTH	76107	111 BOLAND STREET, SUITE 300		US	TX	810874035			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:07:00.0	0	1	lone-20190331.xml	1	
0001668105-19-000010	1668105	TALEND SA	7372	US	CA	REDWOOD CITY	94065	800 BRIDGE PARKWAY	SUITE 200	650-539-3200	US	CA	REDWOOD CITY	94065	800 BRIDGE PARKWAY	SUITE 200	FR		000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:13:00.0	0	1	tlnd-20190331.xml	1	
0001679688-19-000032	1679688	COLONY CAPITAL, INC.	6798	US	CA	LOS ANGELES	90071	515 SOUTH FLOWER STREET	44TH FLOOR	310-282-8820	US	CA	LOS ANGELES	90071	515 SOUTH FLOWER STREET	44TH FLOOR	US	MD	464591526	COLONY NORTHSTAR, INC.	20160714	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:31:00.0	0	1	clny-20190331.xml	1	
0001683168-19-001450	1706509	COSMOS GROUP HOLDINGS INC.	4210	HK		WANCHAI	00000	ROOMS 1705-6, 17TH FLOOR	TAI YAU BUILDING, NO. 181 JOHNSTON ROAD	852 3643 1111	HK		WANCHAI	00000	ROOMS 1705-6, 17TH FLOOR	TAI YAU BUILDING, NO. 181 JOHNSTON ROAD	US	NV	223617931			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 08:51:00.0	0	1	cosg-20190331.xml	1	
0001683168-19-001452	1636509	VITALIBIS, INC.	6799	US	NV	LAS VEGAS	89169	3960 HOWARD HUGHES PARKWAY	SUITE 500	702-944-9620	US	NV	LAS VEGAS	89169	3960 HOWARD HUGHES PARKWAY	SUITE 500	US	NV	300828224	SHENG YING ENTERTAINMENT CORP.	20170512	4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 09:36:00.0	0	1	vcbd-20190331.xml	1	
0001708035-19-000011	1708035	PQ GROUP HOLDINGS INC.	2800	US	PA	MALVERN	19355	300 LINDENWOOD DRIVE		610-651-4400	US	PA	MALVERN	19355	300 LINDENWOOD DRIVE		US	DE	813406833			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 17:12:00.0	0	1	pqg-20190331.xml	1	
0001710583-19-000019	1710583	SWITCH, INC.	7370	US	NV	LAS VEGAS	89118	7135 SOUTH DECATUR BOULEVARD		(702) 444-4111	US	NV	LAS VEGAS	89118	7135 SOUTH DECATUR BOULEVARD		US	NV	821883953			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 07:31:00.0	0	1	swch-20190331.xml	1	
0001713407-19-000010	1713407	OAKTREE REAL ESTATE INCOME TRUST, INC.	6798	US	CA	LOS ANGELES	90071	C/O OAKTREE FUND ADVISORS, LLC	333 S. GRAND AVENUE, 28TH FLOOR	213-830-6300	US	CA	LOS ANGELES	90071	C/O OAKTREE FUND ADVISORS, LLC	333 S. GRAND AVENUE, 28TH FLOOR			822365593			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-09 21:06:00.0	0	1	oak-20190331.xml	1	
0001734342-19-000011	1734342	MERCANTIL BANK HOLDING CORP	6021	US	FL	CORAL GABLES	33134	220 ALHAMBRA CIRCLE		(305)460-4038	US	FL	CORAL GABLES	33134	220 ALHAMBRA CIRCLE		US	FL	650032379			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:25:00.0	0	1	mbhc-20190331.xml	1	
0001735828-19-000024	1735828	LEGACY RESERVES INC.	1311	US	TX	MIDLAND	79701	303 W. WALL STREET, SUITE 1800		432-689-5200	US	TX	MIDLAND	79701	303 W. WALL STREET, SUITE 1800		US	DE	000000000			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 16:04:00.0	0	1	lgcy-20190331_htm.xml	1	
0001737193-19-000011	1737193	BAJA CUSTOM DESIGN, INC.	2510	US	CA	CORONADO	92118	1033 B AVENUE, SUITE 101		8584599400	US	CA	CORONADO	92118	1033 B AVENUE, SUITE 101		US	DE	823184409			4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 13:05:00.0	0	1	baja-20190331.xml	1	
0001739942-19-000029	1739942	SOLARWINDS CORP	7372	US	TX	AUSTIN	78735	7171 SOUTHWEST PKWY., BLDG. 400		5126829300	US	TX	AUSTIN	78735	7171 SOUTHWEST PKWY., BLDG. 400		US	DE	810753267	SOLARWINDS PARENT, INC.	20180508	4-NON	0	1231	10-Q	20190331	2019	Q1	20190510	2019-05-10 17:08:00.0	0	1	swi-20190331.xml	1	
0000068622-19-000007	68622	QWEST CORP	4813	US	LA	MONROE	71203	P O BOX 4065	100 CENTURYLINK DRIVE	3183889000	US	LA	MONROE	71203	100 CENTURYLINK DRIVE	P O BOX 4065	US	CO	840273800	MOUNTAIN STATES TELEPHONE & TELEGRAPH CO	19910109	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:14:00.0	0	1	ctl-20190331.xml	1	
0000310826-19-000012	310826	PROTECTIVE LIFE INSURANCE CO	6311	US	AL	BIRMINGHAM	35223	2801 HIGHWAY 280 SOUTH		2058799230	US	AL	BIRMINGHAM	35202	PO BOX 2606		US	TN	630169720			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:03:00.0	0	1	plico-20190331.xml	1	
0000794323-19-000007	794323	LEVEL 3 PARENT, LLC	4813	US	CO	BROOMFIELD	80021	1025 ELDORADO BOULEVARD	BLDG 2000	7208881000	US	CO	BROOMFIELD	80021	1025 ELDORADO BOULEVARD	BLDG 2000	US	DE	470210602	LEVEL 3 COMMUNICATIONS INC	19980331	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:18:00.0	0	1	ctl-20190331.xml	1	
0000846913-19-000035	846913	FUEL TECH, INC.	3564	US	IL	WARRENVILLE	60555	27601 BELLA VISTA PARKWAY		6308454433	US	IL	WARRENVILLE	60555	27601 BELLA VISTA PARKWAY		US	DE	205657551	FUEL TECH N V	19930510	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:08:00.0	0	1	ftek-20190331.xml	1	
0000897101-19-000477	351789	ELECTRO SENSORS INC	3823	US	MN	MINNETONKA	55343-9108	6111 BLUE CIRCLE DR		9529300100	US	MN	MINNETONKA	55343	6111 BLUE CIRCLE DR		US	MN	410943459			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 13:13:00.0	0	1	else-20190331.xml	1	
0000939057-19-000216	1734875	MID-SOUTHERN BANCORP, INC.	6035	US	IN	SALEM	47167	300 N. WATER STREET		(812)883-2639	US	IN	SALEM	47167	300 N. WATER STREET				824821705			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 11:04:00.0	0	1	msvb-20190331.xml	1	
0001010549-19-000107	1572386	GREENWAY TECHNOLOGIES INC	2090	US	TX	ARLINGTON	76011	1521 NORTH COOPER STREET	SUITE 205	800 289 2515	US	TX	ARLINGTON	76011	1521 NORTH COOPER STREET	SUITE 205	US	TX	900893594	UMED HOLDINGS, INC.	20130318	4-NON	0	1231	10-K/A	20181231	2018	FY	20190513	2019-05-13 15:19:00.0	0	1	gwti-20181231.xml	1	
0001017386-19-000110	1374567	LUVU BRANDS, INC.	2510	US	GA	ATLANTA	30360	2745 BANKERS INDUSTRIAL DRIVE		770-246-6426	US	GA	ATLANTA	30360	2745 BANKERS INDUSTRIAL DRIVE		US	FL	593581576	LIBERATOR, INC.	20110304	4-NON	0	0630	10-Q	20190331	2019	Q3	20190513	2019-05-13 16:38:00.0	0	1	luvu-20190331.xml	1	
0001021270-19-000035	1021270	FAMOUS DAVES OF AMERICA INC	5812	US	MN	MINNETONKA	55343	12701 WHITEWATER DRIVE	SUITE 200	952-294-1300	US	MN	MINNETONKA	55343	12701 WHITEWATER DRIVE	SUITE 200	US	MN	411782300			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:18:00.0	0	1	dave-20190331x10q_htm.xml	1	
0001029831-19-000024	1029831	HILLMAN COMPANIES INC	5080	US	OH	CINCINNATI	45231	10590 HAMILTON AVE.		5138514900	US	OH	CINCINNATI	45231	10590 HAMILTON AVE.		US	DE	232874736	SUNSOURCE INC	19961231	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 14:48:00.0	0	1	hlm-20190330.xml	1	
0001047469-19-003058	788816	OGLETHORPE POWER CORP	4911	US	GA	TUCKER	30085-1349	2100 EAST EXCHANGE PL	P O BOX 1349	4042707600							US	GA	581211925			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:17:00.0	0	1	opc-20190331.xml	1	
0001062993-19-002135	1456189	LEATT CORP	3751	ZA		DURBANVILLE, WESTERN CAPE	7441	50 KIEPERSOL DRIVE, ATLAS GARDENS	CONTERMANSKLOOF ROAD	(27)21-556-5409	ZA		BLOUBERGRANT, WESTERN CAPE	7443	SUITE 109, PRIVATE BAG X3		US	NV	202819367			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 08:15:00.0	0	1	leat-20190331.xml	1	
0001062993-19-002158	1103640	OMPHALOS, CORP	3670	TW		LUCHU TAOYUAN COUNTY	00000	UNIT 2, 15 FL., 83, NANKAN RD. SEC. 1,		011-8863-322-9658	TW		LUCHU TAOYUAN COUNTY	00000	UNIT 2, 15 FL., 83, NANKAN RD. SEC. 1,		US	DE	841485082	SOYODO GROUP HOLDINGS INC	20051004	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 13:33:00.0	0	1	omps-20190331.xml	1	
0001062993-19-002164	1368275	W&E SOURCE CORP.	4700	CA	QC	BROSSARD	J4W 2Y9	1855 TALLEYRAND, SUITE 203A		514-7395502	CA	QC	BROSSARD	J4W 2Y9	1855 TALLEYRAND, SUITE 203A		US	DE	980471083	NEWS OF CHINA INC	20060705	4-NON	0	0630	10-Q	20190331	2019	Q3	20190513	2019-05-13 14:12:00.0	0	1	wesc-20190331.xml	1	
0001078782-19-000414	1072772	TOMBSTONE EXPLORATION CORP	1000	US	AZ	SCOTTSDALE	85254	6529 E. FRIESS DRIVE		480-588-8920	US	AZ	SCOTTSDALE	85254	6529 E. FRIESS DRIVE		CA	BC	000000000	PURE CAPITAL INC	20041117	4-NON	0	1231	20-F	20181231	2018	FY	20190513	2019-05-13 10:10:00.0	0	1	tmbxf-20181231.xml	1	
0001078782-19-000417	1101026	ZIVO BIOSCIENCE, INC.	2000	US	MI	KEEGO HARBOR	48320	2804 ORCHARD LAKE ROAD, SUITE 202		(248) 452 9866	US	MI	KEEGO HARBOR	48320	2804 ORCHARD LAKE ROAD, SUITE 202		US	NV	870699977	HEALTH ENHANCEMENT PRODUCTS INC	20040202	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 10:13:00.0	0	1	zivo-20190331.xml	1	
0001083522-19-000013	1083522	JONES SODA CO	2080	US	WA	SEATTLE	98134	66 S HANFORD ST	SUITE 150	206 624-3357	US	WA	SEATTLE	98134	66 S HANFORD ST	SUITE 150	US	WA	911696175	URBAN JUICE & SODA CO LTD /WY/	19990407	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 15:42:00.0	0	1	jsda-20190331.xml	1	
0001089819-19-000017	1089819	CLECO CORPORATE HOLDINGS LLC	4911	US	LA	PINEVILLE	71360-5226	2030 DONAHUE FERRY ROAD		3184847400	US	LA	PINEVILLE	71361-5000	PO BOX 5000		US	LA	721445282	CLECO CORP	19990708	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 15:34:00.0	0	1	cnl-20190331.xml	2	18672
0001104659-19-028981	1755237	CYCLERION THERAPEUTICS, INC.	2834	US	MA	CAMBRIDGE	02142	301 BINNEY STREET		617-621-7722	US	MA	CAMBRIDGE	02142	301 BINNEY STREET		US	MA	831895370			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:09:00.0	0	1	cycn-20190331.xml	1	
0001140361-19-008998	8177	ATLANTIC AMERICAN CORP	6311	US	GA	ATLANTA	30319	4370 PEACHTREE RD NE		4042665500	US	GA	ATLANTA	30319	4370 PEACHTREE ROAD		US	GA	581027114			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 15:27:00.0	0	1	aame-20190331.xml	1	
0001140361-19-009001	20639	AMBASE CORP	6512	US	CT	GREENWICH	06830	100 PUTNAM GREEN		2035322000	US	CT	GREENWICH	06830	100 PUTNAM GREEN	3RD FLOOR	US	DE	952962743	HOME GROUP INC	19890608	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:14:00.0	0	1	abcp-20190331.xml	1	
0001144204-19-025428	1533998	DARIOHEALTH CORP.	3841	IL		CAESAREA	38900	8 HATOKHEN ST.		(972)-(3)-6222929	IL		CAESAREA	38900	8 HATOKHEN ST.		US	DE	452973162	LABSTYLE INNOVATIONS CORP.	20111101	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 06:10:00.0	0	1	drio-20190331.xml	1	
0001144204-19-025473	1682325	GTY TECHNOLOGY HOLDINGS INC.	7374	US	NV	LAS VEGAS	89144	1180 NORTH TOWN CENTER DRIVE,	SUITE 100	(702) 945-2700	US	NV	LAS VEGAS	89144	1180 NORTH TOWN CENTER DRIVE,	SUITE 100	US	MA	000000000			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 09:22:00.0	0	1	gtyhu-20190331.xml	1	
0001144204-19-025524	744825	AMERICAN SHARED HOSPITAL SERVICES	8071	US	CA	SAN FRANCISCO	94111	2 EMBARCADERO CENTER	SUITE 410	415-788-5300	US	CA	SAN FRANCISCO	94111	2 EMBARCADERO CENTER	SUITE 410	US	CA	942918118			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 12:23:00.0	0	1	ams-20190331.xml	1	
0001144204-19-025546	1644963	AVENUE THERAPEUTICS, INC.	2834	US	NY	NEW YORK	10014	2 GANSEVOORT STREET	9TH FLOOR	781-652-4500	US	NY	NEW YORK	10014	2 GANSEVOORT STREET	9TH FLOOR	US	DE	474113275			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 13:43:00.0	0	1	atxi-20190331.xml	1	
0001144204-19-025622	1718405	MUDRICK CAPITAL ACQUISITION CORP	6770	US	NY	NEW YORK	10022	527 MADISON AVENUE	6TH FLOOR	6467479500	US	NY	NEW YORK	10022	527 MADISON AVENUE	6TH FLOOR	US	DE	822657796			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:11:00.0	0	1	muds-20190331.xml	1	
0001144204-19-025636	1290476	VILLAGE BANK & TRUST FINANCIAL CORP.	6022	US	VA	MIDLOTHIAN	23113	13319 MIDLOTHIAN TURNPIKE		804-897-3900	US	VA	MIDLOTHIAN	23113	13319 MIDLOTHIAN TURNPIKE		US	VA	161694602	SOUTHERN COMMUNITY FINANCIAL CORP.	20040514	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:33:00.0	0	1	vbfc-20190331.xml	1	
0001144204-19-025646	89140	SERVOTRONICS INC /DE/	3420	US	NY	ELMA	14059	1110 MAPLE ST		7166335990	US	NY	ELMA	14059-0300	P O BOX 300		US	DE	160837866			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:47:00.0	0	1	svt-20190331.xml	1	
0001144204-19-025651	1739566	COLLIER CREEK HOLDINGS	6770	US	NY	NEW YORK	10166	200 PARK AVENUE	58TH FLOOR	212-355-5515	US	NY	NEW YORK	10166	200 PARK AVENUE	58TH FLOOR			981425274			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:54:00.0	0	1	cchu-20190331.xml	1	
0001144204-19-025664	1368308	HIGHPOWER INTERNATIONAL, INC.	3690	CN		GUANGDONG	518111	BUILDING A1, 68 XINXIA STREET	PINGHU, LONGGANG, SHENZHEN	86 755 896 86238	CN		GUANGDONG	518111	BUILDING A1, 68 XINXIA STREET	PINGHU, LONGGANG, SHENZHEN	US	DE	204062622	HONG KONG HIGHPOWER TECHNOLOGY, INC.	20071105	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:10:00.0	0	1	hpj-20190331.xml	1	
0001144204-19-025667	1682220	SACHEM CAPITAL CORP.	6798	US	CT	BRANFORD	06405	698 MAIN STREET		2034334736	US	CT	BRANFORD	06405	698 MAIN STREET		US	NY	813467779			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 17:16:00.0	0	1	sach-20190331.xml	1	
0001165527-19-000066	1724001	AXELEREX CORP.	7819	DE		BERLIN	12459	30 FRITZ-KIRSCH-ZEILE		201-383-2959	US	NY	VALLEY COTTAGE	10989	616 CORPORATE WAY SUITE 2 #4733		US	NV	352606208			4-NON	0	0630	10-Q	20190331	2019	Q3	20190513	2019-05-13 10:25:00.0	0	1	axel-20190331.xml	1	
0001165527-19-000068	1753931	SOLTREST INC.	7371	CN		BEIJING	100020	8 TIAOJIAYUAN STREET, SUITE 1402	CHAOYANG DISTRICT	702-979-5606	US	NV	LAS VEGAS	89107	304 S. JONES BLVD #1734		US	NV	364894491			4-NON	0	0630	10-Q	20190331	2019	Q3	20190513	2019-05-13 10:35:00.0	0	1	solt-20190331.xml	1	
0001171843-19-003295	887151	CAPSTONE THERAPEUTICS CORP.	2834	US	AZ	TEMPE	85281	1275 WEST WASHINGTON STREET	SUITE 101	6022865520	US	AZ	TEMPE	85281	1275 WEST WASHINGTON STREET	SUITE 101	US	DE	860585310	ORTHOLOGIC CORP	19940211	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 12:02:00.0	0	1	caps-20190331.xml	1	
0001171843-19-003317	1013706	WILHELMINA INTERNATIONAL, INC.	8742	US	TX	DALLAS	75201	200 CRESCENT COURT	SUITE 1400	2146617488	US	TX	DALLAS	75201	200 CRESCENT COURT	SUITE 1400	US	DE	742781950	NEW CENTURY EQUITY HOLDINGS CORP	20010220	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:47:00.0	0	1	whlm-20190331.xml	1	
0001185185-19-000692	945828	AMERITYRE CORP	3011	US	NV	BOULDER CITY	89005	1501 INDUSTRIAL ROAD		7022931930	US	NV	BOULDER CITY	89005	1501 INDUSTRIAL ROAD		US	NV	870535207	AMERICAN TIRE CORP	19951117	4-NON	0	0630	10-Q	20190331	2019	Q3	20190513	2019-05-13 09:33:00.0	0	1	amerityre20190331_10q_htm.xml	1	
0001185185-19-000698	1236275	SILVERSUN TECHNOLOGIES, INC.	7389	US	NJ	EAST HANOVER	07936	120 EAGLE ROCK AVE		730 441 7700	US	NJ	EAST HANOVER	07936	120 EAGLE ROCK AVE		US	DE	161633636	TREY RESOURCES INC	20050923	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:29:00.0	0	1	ssnt-20190331.xml	1	
0001185185-19-000699	1473334	NOVA LIFESTYLE, INC.	2510	US	CA	COMMERCE	90040	6565 E. WASHINGTON BLVD.		(323) 888-9999	US	CA	COMMERCE	90040	6565 E. WASHINGTON BLVD.		US	NV	270991837	STEVENS RESOURCES, INC.	20090929	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:35:00.0	0	1	nvfy-20190331.xml	1	
0001193125-19-144768	1622229	UNUM THERAPEUTICS INC.	2834	US	MA	CAMBRIDGE	02140	200 CAMBRIDGE PARK DRIVE	SUITE 3100	617-945-5576	US	MA	CAMBRIDGE	02140	200 CAMBRIDGE PARK DRIVE	SUITE 3100	US	DE	465308248	UNUM THERAPEUTICS, INC.	20141014	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 07:14:00.0	0	1	umrx-20190331.xml	1	
0001193125-19-145110	770460	PEOPLES FINANCIAL CORP /MS/	6022	US	MS	BILOXI	39530	152 LAMEUSE STREET	P O BOX 529	2284355511	US	MS	BILOXI	39533-0529	P O BOX 529		US	MS	640709834			4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 12:46:00.0	0	1	pfbx-20190331.xml	1	
0001193125-19-145337	1681087	AVROBIO, INC.	2836	US	MA	CAMBRIDGE	02139	ONE KENDALL SQUARE	BLDG. 300, SUITE 201	7819626030	US	MA	CAMBRIDGE	02139	ONE KENDALL SQUARE	BLDG. 300, SUITE 201	US	DE	810710585	AVROBIO, INC.	20160729	4-NON	0	1231	10-Q	20190331	2019	Q1	20190513	2019-05-13 16:07:00.0	0	1	avro-20190331.xml	1	
